ch.qos.logback.core.rolling.SizeAndTimeBasedFNATP,getCurrentPeriodsFileNameWithoutCompressionSuffix,,1
com.fasterxml.jackson.databind.module.SimpleDeserializers,addDeserializers,java.util.Map,1
com.fasterxml.jackson.databind.deser.BeanDeserializer,handleUnresolvedReference,com.fasterxml.jackson.databind.DeserializationContext;com.fasterxml.jackson.databind.deser.SettableBeanProperty;com.fasterxml.jackson.databind.deser.impl.PropertyValueBuffer;com.fasterxml.jackson.databind.deser.UnresolvedForwardReference,1
org.apache.coyote.http2.ConnectionSettingsLocal,getMaxFrameSize,,1
com.fasterxml.jackson.databind.deser.impl.CreatorCandidate,injection,int,4
org.apache.tomcat.util.net.AbstractEndpoint,unbind,,2
com.fasterxml.jackson.databind.introspect.JacksonAnnotationIntrospector,findInjectableValue,com.fasterxml.jackson.databind.introspect.AnnotatedMember,1
com.fasterxml.jackson.datatype.jsr310.deser.LocalTimeDeserializer,handledType,,1
com.fasterxml.jackson.databind.deser.std.NumberDeserializers$PrimitiveOrWrapperDeserializer,getEmptyValue,com.fasterxml.jackson.databind.DeserializationContext,8
ch.qos.logback.core.LayoutBase,start,,3
org.jboss.logging.JBossLogRecord,getMessage,,1
com.fasterxml.jackson.databind.type.MapLikeType,upgradeFrom,com.fasterxml.jackson.databind.JavaType;com.fasterxml.jackson.databind.JavaType;com.fasterxml.jackson.databind.JavaType,1
org.apache.catalina.core.ApplicationHttpRequest,mergeValues,java.lang.String[];java.lang.String[],1
org.apache.catalina.core.StandardHost,findReloadedContextMemoryLeaks,,1
com.fasterxml.jackson.databind.introspect.AnnotatedMethod,hasReturnType,,1
com.fasterxml.jackson.core.sym.ByteQuadsCanonicalizer,maybeDirty,,1
org.apache.el.parser.ELParser,jj_3_7,,2
java.beans.Transient,value,,1
com.fasterxml.jackson.databind.ser.std.ArraySerializerBase,hasSingleElement,java.lang.Object,1
java.io.FilterInputStream,read,byte[];int;int,1
org.apache.tomcat.websocket.Util,getOnMessagePartialMethod,javax.websocket.MessageHandler,1
org.hibernate.validator.internal.metadata.aggregated.ExecutableMetaData$Builder,getDirectConstraints,,1
org.apache.tomcat.websocket.server.WsServerContainer,addEndpoint,javax.websocket.server.ServerEndpointConfig,2
org.apache.coyote.http2.Http2UpgradeHandler,decrementWindowSize,int,1
org.apache.catalina.core.ApplicationContext,getServlet,java.lang.String,1
org.apache.catalina.connector.Response$1,run,,1
com.fasterxml.jackson.databind.deser.impl.BeanPropertyMap,_find2ViaAlias,java.lang.String;int;java.lang.Object,1
ch.qos.logback.core.joran.event.SaxEventRecorder,addError,java.lang.String,2
com.fasterxml.jackson.databind.node.NodeCursor$ArrayCursor,<init>,com.fasterxml.jackson.databind.JsonNode;com.fasterxml.jackson.databind.node.NodeCursor,2
org.apache.logging.log4j.message.ParameterFormatter,appendPotentiallyRecursiveValue,java.lang.Object;java.lang.StringBuilder;java.util.Set,1
org.apache.tomcat.websocket.WsSession,getTextMessageHandler,,1
org.apache.coyote.ajp.Constants,getResponseHeaderForCode,int,1
com.fasterxml.jackson.databind.node.ObjectNode,get,java.lang.String,3
org.apache.catalina.core.ApplicationContext,addFilter,java.lang.String;java.lang.Class,1
java.lang.ref.WeakReference,<init>,java.lang.Object;java.lang.ref.ReferenceQueue,3
org.apache.logging.log4j.message.StringFormattedMessage,<init>,java.util.Locale;java.lang.String;java.lang.Object[],2
com.fasterxml.jackson.core.json.UTF8DataInputJsonParser,_skipYAMLComment,,2
org.hibernate.validator.internal.engine.messageinterpolation.el.SimpleELContext,putContext,java.lang.Class;java.lang.Object,1
javax.net.ssl.SSLException,<init>,java.lang.String,7
org.apache.el.parser.ELParser,jj_3_8,,3
ch.qos.logback.core.spi.FilterReply[],clone,,1
org.apache.catalina.session.StandardSessionContext,<init>,,1
java.lang.Float,valueOf,java.lang.String,4
java.lang.Double,isNaN,,2
org.hibernate.validator.internal.util.ReflectionHelper,getMappedValue,java.lang.Object;java.lang.Object,1
org.apache.catalina.Context,addWelcomeFile,java.lang.String,2
java.util.Calendar,setTime,java.util.Date,12
ch.qos.logback.classic.net.SSLSocketReceiver,getSsl,,1
org.apache.tomcat.util.buf.Utf8Encoder,encodeNotHasArray,java.nio.CharBuffer;java.nio.ByteBuffer,1
org.apache.coyote.http11.Http11InputBuffer$HeaderParseStatus,<init>,java.lang.String;int,1
org.apache.catalina.util.DOMWriter,sortAttributes,org.w3c.dom.NamedNodeMap,1
org.apache.tomcat.util.descriptor.tld.TldRuleSet,<init>,,1
org.apache.tomcat.websocket.pojo.PojoMethodMapping$MessageHandlerInfo,access$000,org.apache.tomcat.websocket.pojo.PojoMethodMapping$MessageHandlerInfo,1
java.util.Properties,remove,java.lang.Object,1
org.apache.catalina.util.LifecycleMBeanBase,unregister,javax.management.ObjectName,1
org.apache.el.parser.ELParser,jj_3_5,,3
org.apache.coyote.http11.filters.ChunkedInputFilter,parseCRLF,boolean,4
com.fasterxml.jackson.databind.node.FloatNode,valueOf,float,2
com.fasterxml.jackson.databind.deser.BeanDeserializerFactory,findDefaultDeserializer,com.fasterxml.jackson.databind.DeserializationContext;com.fasterxml.jackson.databind.JavaType;com.fasterxml.jackson.databind.BeanDescription,1
com.fasterxml.jackson.core.sym.ByteQuadsCanonicalizer,calcHash,int;int;int,3
java.lang.Character,isJavaIdentifierStart,char,2
org.apache.coyote.http2.Stream,access$200,,6
com.fasterxml.jackson.datatype.jsr310.ser.LocalTimeSerializer,_defaultFormatter,,2
org.yaml.snakeyaml.reader.StreamReader,update,,5
java.nio.charset.CharsetEncoder,encode,java.nio.CharBuffer;java.nio.ByteBuffer;boolean,4
org.apache.catalina.connector.Response,addSessionCookieInternal,javax.servlet.http.Cookie,2
org.apache.tomcat.util.buf.HexUtils,getDec,int,3
org.hibernate.validator.internal.util.ConcurrentReferenceHashMap$Option,<init>,java.lang.String;int,1
org.apache.coyote.http11.filters.ChunkedInputFilter,doRead,org.apache.tomcat.util.net.ApplicationBufferHandler,1
com.fasterxml.jackson.databind.ObjectMapper,_newReader,com.fasterxml.jackson.databind.DeserializationConfig;com.fasterxml.jackson.databind.JavaType;java.lang.Object;com.fasterxml.jackson.core.FormatSchema;com.fasterxml.jackson.databind.InjectableValues,9
com.fasterxml.jackson.core.JsonFactory,disable,com.fasterxml.jackson.core.JsonFactory$Feature,1
javax.naming.Reference,get,java.lang.String,9
org.apache.catalina.core.StandardContext,findApplicationListeners,,1
java.util.Queue,size,,3
org.apache.catalina.servlets.CGIServlet$CGIEnvironment,isValid,,2
org.hibernate.validator.internal.xml.mapping.AbstractConstrainedExecutableElementStaxBuilder,<init>,org.hibernate.validator.internal.xml.mapping.ClassLoadingHelper;org.hibernate.validator.internal.metadata.core.ConstraintHelper;org.hibernate.validator.internal.util.TypeResolutionHelper;org.hibernate.validator.internal.engine.valueextraction.ValueExtractorManager;org.hibernate.validator.internal.xml.mapping.DefaultPackageStaxBuilder;org.hibernate.validator.internal.metadata.core.AnnotationProcessingOptionsImpl,2
org.slf4j.event.SubstituteLoggingEvent,getLogger,,2
org.apache.catalina.Context,getNamingToken,,1
javax.servlet.ServletResponse,resetBuffer,,2
ch.qos.logback.core.status.OnConsoleStatusListener,<init>,,2
com.fasterxml.jackson.core.json.ReaderBasedJsonParser,_decodeBase64,com.fasterxml.jackson.core.Base64Variant,1
ch.qos.logback.classic.Logger,addAppender,ch.qos.logback.core.Appender,2
ch.qos.logback.classic.net.ReceiverBase,<init>,,2
com.fasterxml.jackson.databind.node.ContainerNode,numberNode,short,1
org.apache.coyote.http11.AbstractHttp11Protocol,getServer,,1
org.apache.tomcat.util.descriptor.web.SecurityCollection,setCharset,java.nio.charset.Charset,1
org.apache.catalina.core.AprLifecycleListener,terminateAPR,,2
org.yaml.snakeyaml.parser.VersionTagsTuple,getVersion,,1
org.apache.tomcat.util.digester.Digester,<init>,,10
org.apache.el.parser.ELParser,jj_3_6,,3
org.apache.catalina.mbeans.MBeanUtils,createMBean,org.apache.catalina.Group,2
org.apache.tomcat.websocket.WsWebSocketContainer,connectToServer,java.lang.Object;java.net.URI,1
ch.qos.logback.classic.pattern.ThrowableProxyConverter,addIgnoreStackTraceLine,java.lang.String,1
org.hibernate.validator.internal.util.logging.Log,getParameterNodeAddedForNonCrossParameterConstraintException,javax.validation.Path,1
org.apache.coyote.Response,setErrorException,java.lang.Exception,2
org.apache.tomcat.util.buf.UEncoder,encodeURL,java.lang.String;int;int,2
java.net.IDN,toASCII,java.lang.String,1
org.zeroturnaround.zip.ZipException,<init>,java.lang.String;java.lang.Throwable,6
org.yaml.snakeyaml.events.ImplicitTuple,<init>,boolean;boolean,3
ch.qos.logback.classic.net.SyslogAppender,getFacility,,1
java.text.DateFormat,setTimeZone,java.util.TimeZone,6
ch.qos.logback.core.net.AbstractSocketAppender,getPST,,1
org.apache.logging.log4j.Level,valueOf,java.lang.String,1
org.apache.tomcat.util.descriptor.web.WebXml,getMajorVersion,,2
org.apache.el.parser.ELParser,jj_3_2,,3
ch.qos.logback.core.rolling.helper.RollingCalendar,collision,long,1
org.hibernate.validator.internal.util.logging.Log_$logger,getBeanDoesNotContainConstructorException$str,,1
org.apache.tomcat.util.http.LegacyCookieProcessor,getQuotedValueEndPosition,byte[];int;int,1
com.fasterxml.jackson.core.TreeNode,asToken,,1
java.util.concurrent.RejectedExecutionException,<init>,java.lang.String,4
org.apache.tomcat.util.http.fileupload.disk.DiskFileItemFactory,setRepository,java.io.File,1
org.hibernate.validator.internal.util.logging.Log,getSequenceDefinitionsNotAllowedException,,1
java.util.LinkedHashSet,<init>,java.util.Collection,4
ch.qos.logback.core.joran.action.ActionUtil,stringToScope,java.lang.String,4
org.apache.tomcat.util.net.TLSClientHelloExtractor,readSniExtension,java.nio.ByteBuffer,1
javax.servlet.http.HttpServletRequest,getInputStream,,8
org.apache.tomcat.util.net.Nio2Endpoint,<init>,,2
org.apache.coyote.AbstractProtocol,getConnectionTimeout,,1
org.apache.catalina.Context,getNamingResources,,4
ch.qos.logback.classic.spi.StackTraceElementProxy,toString,,5
org.apache.catalina.util.Introspection$2,run,,1
javafx.beans.property.ReadOnlyListProperty,size,,1
java.lang.String,format,java.lang.String;java.lang.Object[],171
org.apache.tomcat.util.net.Nio2Channel$1,<init>,,1
com.fasterxml.jackson.databind.DeserializationConfig,without,com.fasterxml.jackson.databind.DeserializationFeature;com.fasterxml.jackson.databind.DeserializationFeature[],2
org.yaml.snakeyaml.parser.ParserImpl$ParseFlowSequenceEntryMappingEnd,<init>,org.yaml.snakeyaml.parser.ParserImpl;org.yaml.snakeyaml.parser.ParserImpl$1,1
com.fasterxml.jackson.core.JsonProcessingException,<init>,java.lang.Throwable,2
org.apache.tomcat.util.http.parser.HttpParser,isHttpProtocol,int,2
com.fasterxml.jackson.databind.cfg.BaseSettings,getHandlerInstantiator,,1
org.hibernate.validator.internal.util.logging.Log,getEmptyElementOnlySupportedWhenCharSequenceIsExpectedExpection,,1
org.hibernate.validator.internal.util.privilegedactions.GetMethods,<init>,java.lang.Class,1
com.fasterxml.jackson.databind.deser.std.NumberDeserializers$ShortDeserializer,<init>,java.lang.Class;java.lang.Short,1
ch.qos.logback.core.joran.util.beans.BeanDescription,getSetter,java.lang.String,1
org.apache.catalina.core.ApplicationPart,getSize,,1
org.yaml.snakeyaml.representer.Representer,getTimeZone,,1
org.hibernate.validator.internal.util.logging.Log_$logger,getNonTerminatedParameterException$str,,1
org.apache.tomcat.util.http.parser.MediaType,<init>,java.lang.String;java.lang.String;java.util.LinkedHashMap,1
ch.qos.logback.classic.net.SyslogAppender,setupStackTraceLayout,,1
org.apache.catalina.session.StandardSession,getIdInternal,,5
org.apache.catalina.deploy.NamingResourcesImpl,removePropertyChangeListener,java.beans.PropertyChangeListener,1
org.apache.el.parser.ELParser,jj_3_3,,3
org.hibernate.validator.internal.engine.ValidationContext$ValidationContextBuilder,forValidateReturnValue,java.lang.Object;java.lang.reflect.Executable;java.lang.Object,1
org.hibernate.validator.internal.util.logging.Log_$logger,logUnableToLoadOrInstantiateJPAAwareResolver$str,,1
org.apache.tomcat.util.descriptor.web.ContextEjb,getProperty,java.lang.String,2
com.fasterxml.jackson.databind.deser.std.StdNodeBasedDeserializer,convert,com.fasterxml.jackson.databind.JsonNode;com.fasterxml.jackson.databind.DeserializationContext,2
com.fasterxml.jackson.core.JsonFactory,_createWriter,java.io.OutputStream;com.fasterxml.jackson.core.JsonEncoding;com.fasterxml.jackson.core.io.IOContext,2
org.yaml.snakeyaml.DumperOptions$FlowStyle,<init>,java.lang.String;int;java.lang.Boolean,1
java.lang.reflect.Parameter,getName,,3
com.fasterxml.jackson.core.Base64Variant,getMaxLineLength,,7
org.apache.tomcat.util.scan.JarFileUrlNestedJar,<init>,java.net.URL,1
org.apache.tomcat.util.descriptor.web.InjectionTarget,<init>,java.lang.String;java.lang.String,1
org.apache.el.parser.ELParser,jj_3_4,,3
com.fasterxml.jackson.databind.deser.DataFormatReaders$Match,hasMatch,,4
org.apache.el.parser.AstValue,isParametersProvided,,1
ch.qos.logback.classic.Logger,info,java.lang.String,2
com.fasterxml.jackson.datatype.jsr310.ser.JSR310FormattedSerializerBase,<init>,java.lang.Class,3
javax.el.BeanNameResolver,getBean,java.lang.String,2
com.fasterxml.jackson.databind.deser.std.StdValueInstantiator,createUsingDelegate,com.fasterxml.jackson.databind.DeserializationContext;java.lang.Object,1
org.apache.catalina.core.StandardContext,findFilterDefs,,1
com.fasterxml.jackson.databind.ser.std.TokenBufferSerializer,createSchemaNode,java.lang.String;boolean,1
javax.net.ssl.KeyManagerFactory,getAlgorithm,,1
org.apache.catalina.realm.JNDIRealm,getUserBySearch,javax.naming.directory.DirContext;java.lang.String;java.lang.String[],1
org.apache.catalina.webresources.ExtractingRoot,listResources,java.lang.String;boolean,1
com.fasterxml.jackson.databind.ser.std.IterableSerializer,withResolved,com.fasterxml.jackson.databind.BeanProperty;com.fasterxml.jackson.databind.jsontype.TypeSerializer;com.fasterxml.jackson.databind.JsonSerializer;java.lang.Boolean,1
com.fasterxml.jackson.databind.ser.BeanSerializerFactory,usesStaticTyping,com.fasterxml.jackson.databind.SerializationConfig;com.fasterxml.jackson.databind.BeanDescription;com.fasterxml.jackson.databind.jsontype.TypeSerializer,2
org.apache.logging.log4j.MarkerManager$Log4jMarker,checkParent,org.apache.logging.log4j.Marker;org.apache.logging.log4j.Marker,3
ch.qos.logback.core.joran.util.PropertySetter,addBasicProperty,java.lang.String;java.lang.String,1
com.fasterxml.jackson.databind.AnnotationIntrospector,findPOJOBuilder,com.fasterxml.jackson.databind.introspect.AnnotatedClass,3
com.fasterxml.jackson.core.JsonParser$Feature,collectDefaults,,1
com.fasterxml.jackson.databind.util.ClassUtil$Ctor,getParamCount,,2
org.hibernate.validator.internal.util.annotation.ConstraintAnnotationDescriptor$Builder,setMessage,java.lang.String,1
org.apache.tomcat.util.descriptor.web.SecurityConstraint,findAuthRoles,,4
org.apache.catalina.manager.StatusTransformer,writeDetailedState,java.io.PrintWriter;javax.management.MBeanServer;int,1
org.apache.catalina.session.PersistentManagerBase,getStore,,4
java.lang.StringBuffer,replace,int;int;java.lang.String,1
com.fasterxml.jackson.core.json.ReaderBasedJsonParser,_matchToken,java.lang.String;int,7
org.apache.catalina.startup.HostConfig,addWatchedResources,org.apache.catalina.startup.HostConfig$DeployedApplication;java.lang.String;org.apache.catalina.Context,5
java.lang.Error,<init>,java.lang.Throwable,2
org.apache.catalina.connector.CoyoteAdapter,convertMB,org.apache.tomcat.util.buf.MessageBytes,1
com.fasterxml.jackson.core.io.SerializedString,<init>,java.lang.String,14
java.nio.channels.AsynchronousServerSocketChannel,accept,,1
com.fasterxml.jackson.databind.ser.std.EnumSerializer,<init>,com.fasterxml.jackson.databind.util.EnumValues;java.lang.Boolean,2
org.apache.tomcat.util.net.openssl.OpenSSLEngine,access$602,org.apache.tomcat.util.net.openssl.OpenSSLEngine;java.security.cert.Certificate[],1
javax.naming.directory.DirContext,getNameInNamespace,,1
org.hibernate.validator.internal.metadata.raw.ConstrainedElement$ConstrainedElementKind[],clone,,1
org.apache.tomcat.util.buf.ByteBufferHolder,<init>,java.nio.ByteBuffer;boolean,1
com.fasterxml.jackson.databind.ser.SerializerFactory,withSerializerModifier,com.fasterxml.jackson.databind.ser.BeanSerializerModifier,1
ch.qos.logback.classic.joran.action.ConsolePluginAction,addError,java.lang.String,1
org.hibernate.validator.internal.constraintvalidators.bv.size.SizeValidatorForCollection,validateParameters,,1
java.net.URL,setURLStreamHandlerFactory,java.net.URLStreamHandlerFactory,1
java.io.PrintWriter,write,java.lang.String,23
com.fasterxml.jackson.databind.Module,setupModule,com.fasterxml.jackson.databind.Module$SetupContext,1
com.fasterxml.jackson.databind.DeserializationContext,reportBadDefinition,com.fasterxml.jackson.databind.JavaType;java.lang.String,31
ch.qos.logback.classic.net.server.RemoteAppenderServerRunner,configureClient,ch.qos.logback.classic.net.server.RemoteAppenderClient,1
org.hibernate.validator.internal.engine.ValidationContext$ValidationContextBuilder,<init>,org.hibernate.validator.internal.metadata.BeanMetaDataManager;org.hibernate.validator.internal.engine.constraintvalidation.ConstraintValidatorManager;javax.validation.ConstraintValidatorFactory;org.hibernate.validator.internal.engine.ValidationContext$ValidatorScopedContext;javax.validation.TraversableResolver;org.hibernate.validator.constraintvalidation.HibernateConstraintValidatorInitializationContext,1
org.apache.coyote.http2.Http2Protocol,getMaxConcurrentStreamExecution,,1
java.lang.String,matches,java.lang.String,4
ch.qos.logback.core.rolling.SizeAndTimeBasedFNATP$Usage[],clone,,1
org.jboss.logging.Logger,tracef,java.lang.Throwable;java.lang.String;int;int,1
org.apache.tomcat.util.net.openssl.OpenSSLEngine,closeOutbound,,1
org.apache.el.parser.ELParser,jj_3_1,,3
org.apache.tomcat.util.net.SSLHostConfig,setSessionTimeout,int,1
org.apache.logging.log4j.ThreadContext,clearMap,,2
org.apache.coyote.AbstractProtocol,getProtocolName,,1
com.fasterxml.jackson.core.util.MinimalPrettyPrinter,<init>,,1
com.fasterxml.jackson.databind.introspect.ObjectIdInfo,getResolverType,,1
org.hibernate.validator.internal.engine.ValueContext,appendTypeParameterNode,java.lang.String,2
com.fasterxml.jackson.databind.ser.BasicSerializerFactory,_findKeySerializer,com.fasterxml.jackson.databind.SerializerProvider;com.fasterxml.jackson.databind.introspect.Annotated,1
ch.qos.logback.core.joran.spi.InterpretationContext,addError,java.lang.String,2
com.fasterxml.jackson.databind.introspect.AnnotatedMethodCollector,_addMethodMixIns,com.fasterxml.jackson.databind.introspect.TypeResolutionContext;java.lang.Class;java.util.Map;java.lang.Class,2
org.apache.tomcat.util.buf.CharChunk,substract,,1
java.util.Collections,enumeration,java.util.Collection,19
org.apache.naming.EjbRef,<init>,java.lang.String;java.lang.String;java.lang.String;java.lang.String,1
org.apache.catalina.connector.OutputBuffer$2,<init>,java.nio.charset.Charset,1
com.fasterxml.jackson.databind.ObjectMapper$DefaultTypeResolverBuilder,useForType,com.fasterxml.jackson.databind.JavaType,2
ch.qos.logback.core.rolling.helper.TimeBasedArchiveRemover,access$000,ch.qos.logback.core.rolling.helper.TimeBasedArchiveRemover,1
org.apache.coyote.http2.HpackDecoder,handleIndex,int,1
com.fasterxml.jackson.databind.deser.SettableBeanProperty,<init>,com.fasterxml.jackson.databind.PropertyName;com.fasterxml.jackson.databind.JavaType;com.fasterxml.jackson.databind.PropertyMetadata;com.fasterxml.jackson.databind.JsonDeserializer,1
org.apache.tomcat.websocket.WsSession,fireEndpointOnError,java.lang.Throwable,3
com.fasterxml.jackson.databind.SerializationConfig,with,com.fasterxml.jackson.core.JsonGenerator$Feature,1
org.apache.catalina.core.ApplicationDispatcher,unwrapRequest,org.apache.catalina.core.ApplicationDispatcher$State,1
com.fasterxml.jackson.databind.ser.std.StdArraySerializers$DoubleArraySerializer,<init>,,1
javax.net.ssl.CertPathTrustManagerParameters,<init>,java.security.cert.CertPathParameters,1
ch.qos.logback.core.Context,getScheduledExecutorService,,5
org.hibernate.validator.internal.engine.valueextraction.OptionalValueExtractor,<init>,,1
java.lang.Throwable,printStackTrace,java.io.PrintStream,2
com.fasterxml.jackson.core.Base64Variant,encodeBase64Chunk,int;char[];int,3
com.fasterxml.jackson.databind.AnnotationIntrospector,nopInstance,,1
org.hibernate.validator.internal.util.logging.Log_$logger,getInvalidPropertyPathException2$str,,1
org.apache.logging.log4j.spi.MutableThreadContextStack,retainAll,java.util.Collection,1
org.apache.catalina.startup.ContextConfig,beforeStart,,1
org.apache.catalina.connector.Request,changeSessionId,java.lang.String,3
com.fasterxml.classmate.members.RawMember,getName,,1
com.fasterxml.jackson.databind.deser.impl.PropertyValue,assign,java.lang.Object,1
org.apache.logging.log4j.message.StructuredDataMessage,getType,,1
org.apache.tomcat.util.net.AbstractEndpoint,setName,java.lang.String,1
org.hibernate.validator.internal.engine.ValidationContext$ValidationOperation,<init>,java.lang.String;int,1
org.apache.catalina.Realm,hasResourcePermission,org.apache.catalina.connector.Request;org.apache.catalina.connector.Response;org.apache.tomcat.util.descriptor.web.SecurityConstraint[];org.apache.catalina.Context,1
com.fasterxml.jackson.databind.type.TypeFactory,_fromClass,com.fasterxml.jackson.databind.type.ClassStack;java.lang.Class;com.fasterxml.jackson.databind.type.TypeBindings,16
org.apache.tomcat.util.buf.CharChunk$CharInputChannel,realReadChars,,1
java.nio.CharBuffer,slice,,1
com.fasterxml.jackson.core.Base64Variant,decodeBase64Char,char,4
org.apache.tomcat.util.net.NioEndpoint$NioSocketWrapper,awaitReadLatch,long;java.util.concurrent.TimeUnit,1
org.apache.catalina.core.AccessLogAdapter,<init>,org.apache.catalina.AccessLog,1
com.fasterxml.jackson.databind.ser.impl.MapEntrySerializer,withResolved,com.fasterxml.jackson.databind.BeanProperty;com.fasterxml.jackson.databind.JsonSerializer;com.fasterxml.jackson.databind.JsonSerializer;java.lang.Object;boolean,1
org.hibernate.validator.internal.cfg.context.DefaultConstraintMapping,getAnnotationProcessingOptions,,10
org.apache.tomcat.util.net.openssl.OpenSSLContext,chooseTrustManager,javax.net.ssl.TrustManager[],1
org.apache.catalina.core.StandardContext,removeConstraint,org.apache.tomcat.util.descriptor.web.SecurityConstraint,1
java.lang.ClassCastException,setStackTrace,java.lang.StackTraceElement[],2
ch.qos.logback.core.status.StatusListenerAsList,<init>,,1
org.apache.catalina.webresources.DirResourceSet,getManifest,,1
org.apache.catalina.core.DefaultInstanceManager,normalize,java.lang.String,2
ch.qos.logback.core.rolling.TimeBasedFileNamingAndTriggeringPolicy,start,,1
org.yaml.snakeyaml.serializer.AnchorGenerator,nextAnchor,org.yaml.snakeyaml.nodes.Node,1
com.fasterxml.jackson.databind.ser.std.CalendarSerializer,_asTimestamp,com.fasterxml.jackson.databind.SerializerProvider,1
org.apache.tomcat.util.net.Nio2Channel,<init>,org.apache.tomcat.util.net.SocketBufferHandler,2
org.apache.catalina.ssi.SSIMediator,getVariableNames,,1
com.fasterxml.jackson.databind.exc.InvalidDefinitionException,from,com.fasterxml.jackson.core.JsonGenerator;java.lang.String;com.fasterxml.jackson.databind.BeanDescription;com.fasterxml.jackson.databind.introspect.BeanPropertyDefinition,2
ch.qos.logback.core.net.DefaultSocketConnector,createSocket,,1
org.apache.logging.log4j.MarkerManager$Log4jMarker,<init>,java.lang.String,1
org.apache.catalina.connector.Response,flushBuffer,,4
ch.qos.logback.core.net.server.ServerRunner,stop,,2
org.apache.coyote.AbstractProtocol,setSoLinger,int,1
com.fasterxml.jackson.databind.type.TypeBase,serialize,com.fasterxml.jackson.core.JsonGenerator;com.fasterxml.jackson.databind.SerializerProvider,1
java.util.Random,<init>,,2
java.security.Policy,refresh,,1
org.apache.coyote.http2.StreamException,getMessage,,1
org.hibernate.validator.internal.engine.ValidatorFactoryImpl$ValidatorFactoryScopedContext,access$100,org.hibernate.validator.internal.engine.ValidatorFactoryImpl$ValidatorFactoryScopedContext,2
org.yaml.snakeyaml.Yaml,initDumperOptions,org.yaml.snakeyaml.representer.Representer,1
ch.qos.logback.classic.LoggerContext,getTurboFilterChainDecision_0_3OrMore,org.slf4j.Marker;ch.qos.logback.classic.Logger;ch.qos.logback.classic.Level;java.lang.String;java.lang.Object[];java.lang.Throwable,2
java.nio.channels.AsynchronousSocketChannel,read,java.nio.ByteBuffer[];int;int;long;java.util.concurrent.TimeUnit;java.lang.Object;java.nio.channels.CompletionHandler,1
com.fasterxml.jackson.core.json.ReaderBasedJsonParser,_parseFloat,int;int;int;boolean;int,2
javax.el.ELProcessor,access$100,,1
org.hibernate.validator.internal.util.classhierarchy.Filters,excludeProxies,,1
org.apache.el.stream.Stream,<init>,java.util.Iterator,9
ch.qos.logback.classic.pattern.CallerDataConverter,getContext,,1
org.yaml.snakeyaml.tokens.BlockEntryToken,<init>,org.yaml.snakeyaml.error.Mark;org.yaml.snakeyaml.error.Mark,1
com.fasterxml.jackson.databind.annotation.JsonAppend,prepend,,1
com.fasterxml.jackson.databind.type.TypeBindings,create,java.lang.Class;com.fasterxml.jackson.databind.JavaType;com.fasterxml.jackson.databind.JavaType,4
java.io.File,getParent,,2
org.apache.coyote.http2.Http2Parser$Output,endRequestBodyFrame,int,1
com.fasterxml.jackson.core.JsonGenerator,close,,8
java.net.URI,isAbsolute,,3
org.apache.tomcat.websocket.WsRemoteEndpointImplBase$BlockingSendHandler,<init>,,1
org.yaml.snakeyaml.parser.ParserImpl$ParseFlowSequenceEntryMappingKey,<init>,org.yaml.snakeyaml.parser.ParserImpl,1
javax.servlet.http.Part,delete,,1
org.yaml.snakeyaml.external.com.google.gdata.util.common.base.UnicodeEscaper,growBuffer,char[];int;int,1
org.apache.logging.log4j.util.Supplier,get,,3
org.hibernate.validator.internal.util.CollectionHelper,newArrayList,,15
com.fasterxml.jackson.databind.deser.std.DateDeserializers$TimestampDeserializer,deserialize,com.fasterxml.jackson.core.JsonParser;com.fasterxml.jackson.databind.DeserializationContext,1
org.apache.tomcat.util.codec.binary.Base64,encode,byte[],1
com.fasterxml.jackson.databind.util.BeanUtil,okNameForIsGetter,com.fasterxml.jackson.databind.introspect.AnnotatedMethod;java.lang.String;boolean,2
java.lang.String,intern,,1
ch.qos.logback.classic.jul.JULHelper,asJULLogger,java.lang.String,1
org.apache.tomcat.websocket.DigestAuthenticator,encodeMD5,java.lang.String,1
ch.qos.logback.core.joran.event.SaxEventRecorder,getTagName,java.lang.String;java.lang.String,1
org.apache.coyote.http2.ByteUtil,getThreeBytes,byte[];int,1
org.apache.catalina.connector.CoyoteWriter,write,int,1
org.hibernate.validator.internal.util.logging.Log_$logger,getUnableToLoadClassException$str,,1
com.fasterxml.jackson.core.json.UTF8StreamJsonParser,reportUnexpectedNumberChar,int;java.lang.String,2
org.apache.catalina.core.ContainerBase,backgroundProcess,,2
org.hibernate.validator.internal.util.classhierarchy.Filters$WeldProxyFilter,<init>,org.hibernate.validator.internal.util.classhierarchy.Filters$1,1
org.apache.tomcat.util.http.parser.HttpParser,isNumeric,int,3
org.apache.tomcat.util.net.NioEndpoint$Poller,processKey,java.nio.channels.SelectionKey;org.apache.tomcat.util.net.NioEndpoint$NioSocketWrapper,2
javax.el.BeanELResolver$ConcurrentCache,get,java.lang.Object,1
org.apache.catalina.core.ApplicationFilterFactory,matchFiltersServlet,org.apache.tomcat.util.descriptor.web.FilterMap;java.lang.String,1
java.util.TreeSet,descendingIterator,,1
org.apache.catalina.security.SecurityClassLoad,loadValvesPackage,java.lang.ClassLoader,1
org.yaml.snakeyaml.representer.Representer,<init>,,4
com.fasterxml.jackson.databind.introspect.BasicBeanDescription,removeProperty,java.lang.String,1
com.fasterxml.jackson.core.base.GeneratorBase,getPrettyPrinter,,1
com.fasterxml.jackson.databind.JavaType,toString,,2
